repository	id	iid	project_id	title	description	state	created_at	updated_at	merged_by_user_name	merged_at	closed_by_user_name	closed_at	target_branch	source_branch	author_user_name	source_project_id	target_project_id	sha	merge_commit_sha	squash_commit_sha	changes_count	additions	changes	deletions	file_count 
tezos/tezos	57869541	1804	3836952	Lwt-result-stdlib: some error-monad-aware, stdlib-like modules	This MR introduces `tezos-lwt-result-stdlib`, a library with `Set` and `Map` modules that are similar to `Stdlib`'s but without any exceptions. The ultimate aim is to shadow the `Stdlib`'s version to enforce use of the error monad.	closed	2020-05-06T10:09:47.583Z	2020-10-15T12:55:44.782Z			raphael-proust	2020-06-05T08:30:36.634Z	master	raphael@error-monad-with-bind-into-lwt	raphael-proust	9487506	3836952	33f609e474b8b604418a909bb69f45abc793e24f			64	2190	2587	397	66
tezos/tezos	55409021	1745	3836952	Doc: roll 10k -> 8k.		merged	2020-04-10T18:59:30.214Z	2020-04-14T07:12:46.389Z	pirbo	2020-04-14T07:12:46.813Z			master	patch-1	dannywillems	7148137	3836952	770de8b2f4e4ac9ec8624b60103f468d8af232a6			1	1	2	1	1
tezos/tezos	55209810	1742	3836952	Add the possibility to customize parameter pretty-printers in simple events	"This MR adds the possibility to customize the pretty-printer for parameters in simple event messages.

See https://gitlab.com/tezos/tezos/-/merge_requests/1663#note_313810331 for an example use case."	merged	2020-04-09T09:03:13.026Z	2020-04-09T14:58:17.741Z	klakplok	2020-04-09T14:44:48.197Z			master	romain-simple-events	romain.nl	9487506	3836952	68fddf17511393273620e24355214689cdb2da56			2	188	296	108	2
tezos/tezos	55701949	1749	3836952	WIP: Add version number	"This MR:
- adds the version number in the code;
- make `tezos-node --version` print this version number;
- ensures that scripts have access to the version number as well (through the `print_version.ml` script).

TODO:
- [ ] add a CI check to ensure that the `master` branch version is always `X.Y+dev`
- [ ] add a CI check to ensure that branches ending with `-release` have a name which is consistent with the version number in the code
- [ ] add `--version` flag to `tezos-client` and delegates"	closed	2020-04-14T16:08:14.136Z	2020-05-11T14:07:22.945Z			romain.nl	2020-05-11T14:07:22.957Z	master	romain-version	romain.nl	9487506	3836952	43ae257d79cab90dc417ac9177ab7b15b1db5913			4	143	144	1	4
tezos/tezos	55286984	1743	3836952	event_log: use pp_log_message with legacy logging	"This MR use Simple.pp_log_message to print in a more uniform fashion logs
for legacy logging modules :

- Debug
- Error
- Event
- Legacy

I've also exposed `Simple.pp_log_message` so all `Internal_log.Definition`
now use the same pretty print function and all variables are now structured.
This is a preliminary work to allow to attach more information to the logs."	closed	2020-04-09T15:58:26.771Z	2020-05-15T14:14:24.588Z			abate	2020-04-17T15:06:35.781Z	master	abate@internal_events_normalize	abate	9487506	3836952	2852abf5d0ac0d718b32d1c0e2d655342f7b400e			10	415	726	311	10
tezos/tezos	56463442	1775	3836952	[WIP] test_python: Forging blocks in Python	"We add a test which craft manually a block in Python.

This MR is rebased upon !1770 so that error from the protocols are visible.


# How to test this MR

- Use `pytest test_python/tests/test_forge.py`

# TODO

- [x] Craft manually a block
- [ ] Craft a block with a `seed nonce`
- [ ] Craft a block with transactions
- [ ] Check nonce revelations"	closed	2020-04-21T23:45:06.759Z	2020-04-23T14:08:58.567Z			Saroupille	2020-04-23T14:08:58.596Z	master	francois@test-forging-block	Saroupille	9487506	3836952	e781acbeb1b8ce6a4c543271f3a07a3d925edea8			13	824	980	156	13
tezos/tezos	56789325	1782	3836952	test python: Adding tezos-codec	"This MR adds a wrapper around `tezos-codec` for the framework python. It uses the the method `subprocess.run` from `python3.7` which is also used in !1659 . We also have added in `tests` a test of this binary which encodes and decodes some datatype. 

To have an access to the binary, we used the `sandbox` launcher via `sandbox.codec()`.

`tezos-codec` will be used in an upcoming MR which will craft blocks with RPCs.

# How to test this MR

Run the new test with the command `pytest test_python/tests/test_codec.py`.

# Dependencies 

The CI fails currently. We need to merge MR !1711 ."	merged	2020-04-23T22:53:55.057Z	2020-04-28T09:54:00.555Z	pirbo	2020-04-28T09:54:00.593Z			master	Francois@test-python-tezos-codec	Saroupille	9487506	3836952	239919e3ae2b3c8f2bf7ba5444d591ffd6b434fd			6	104	106	2	6
tezos/tezos	55047046	1737	3836952	Signer: Ledger backend is optional	The motivation is to compile the client when you don't have hidapi (or you don't want to link to this shared library because you'll distribute the software in binary format)	merged	2020-04-08T08:31:49.237Z	2020-04-08T17:37:45.373Z	pirbo	2020-04-08T17:37:45.404Z			master	optional_ledgerwallet	pirbo	9487506	3836952	77ce724b153965c9135c9ee475111677e21102b1			4	86	135	49	4
tezos/tezos	61236608	1887	3836952	Enhance {client,sandbox}.py APIs to enhance mockup tests and fix directory leak	"This MR is a follow up of https://gitlab.com/nomadic-labs/tezos/-/issues/164

Branch: https://gitlab.com/smelc/tezos/-/commits/smelc-enhance-mockup-tests-fix-leak

This MR does the following:

- [x] It fixes that `-base-dir` was specified twice when executing tezos commands in `client.py`
- [x] It fixes a directory leak. Every successful execution of `tests_mockup.py` leaves nine `tezos-client.*` directories dangling in `/tmp`. I'm to blame here since I'm the main author of this file :face_palm:, but that was my first tezos contribution ever and things were less clear at the time..
- [x] It deletes `client.py`'s method `set_base_dir` which was cumbersome and made initialization of the mockup harder to understand than it should be (and was doing a nefarious side effect). Similarly it deletes mockup specific stuff from `sandbox.py`: field `mockup_client` and method `add_mockup_client`. Initialization that doesn't use the fixture (negative tests) is now a bit more verbose, but it is easier to understand. I preferred the latter.
- [x] It moves a reusable fixture from `test_mockup.py` to the standard place: `conftest.py`
- [x] It extends the mockup's tests, so that `carthage` is tested (this unveiled https://gitlab.com/nomadic-labs/tezos/-/issues/200)

Suggested reviewers: @bidinger @rafoo_ @arvidnl"	merged	2020-06-11T09:19:24.237Z	2020-07-22T09:54:21.530Z	rafoo_	2020-07-22T09:54:21.541Z			master	smelc-enhance-mockup-tests-fix-leak	smelc	18024911	3836952	7e3ebe4ac55a181b1c0a4dbdcec919d77a0a39b0			6	250	430	180	6
tezos/tezos	55063091	1738	3836952	P2P: move errors to services	clients need to know about errors and not depend on implementations	merged	2020-04-08T10:50:35.923Z	2020-04-08T14:07:06.573Z	pirbo	2020-04-08T14:07:08.304Z			master	p2p_errors_in_services	pirbo	9487506	3836952	16c1feff225fbe941a169cd38f59dc46dc6f586a			8	51	96	45	8
tezos/tezos	55207854	1741	3836952	Shell/Logging: Use trace_encoding for trace in chain validator logging	as per https://gitlab.com/tezos/tezos/-/merge_requests/1705#note_320156491	merged	2020-04-09T08:41:39.812Z	2020-04-17T10:57:25.177Z	pirbo	2020-04-17T10:57:25.207Z			master	arvid@use_trace_encoding_for_in_chain_validator_logging	arvidnl	9487506	3836952	8b991521fa0a042f3a4721d2c50f71f60d1f4599		8b991521fa0a042f3a4721d2c50f71f60d1f4599	2	7	22	15	2
tezos/tezos	62954889	1941	3836952	Draft: Multipass without switch of protocol	"# Context

Once a node is bootstrapped, it may be interesting to adopt a pessimistic strategy when a node receives a new alternative branch. In particular, it may be interesting to reject quickly a branch with a wrong fitness.

This merge request implements a first version of the *multipass pipeline*, an alternative to the bootstrap pipeline. 

In this MR, the *multipass pipeline* is similar to the bootstrap pipeline but the node checks first that downloaded headers announced a correct fitness. 

In this MR, the *multipass pipeline* is trigerred only when the branch does not contain a switch of protocol and that the node is in the `Sync` state.

Other MR should follow this one to bring new features to the multipass pipeline. In particular:
- to support switching of protocols
- to check also consensus operations (endorsements)

More details in nomadic-labs/tezos#51

## Implementation details

- We add a proxy between `pipelines` and the `peer_validator` with the new `Pipelines` module. This way, the `peer_validator` is independent of the pipeline implementation
- To avoid copy/past between multipass pipeline and the bootstrap pipeline we have generalized the latter. In particular `bootstrap.create` now takes `Lwt_pipes` in parameter and the cancellation of a pipeline is now done by the `Pipelines` module.

# Manual tests

On main net, one should wait for an alternative branch to come. 

# Automatic tests

We have added new tests for the `Tezt` framework in the file `tezt/tests/sync_alt.ml`. You can try it with

`dune exec tezt/tests/main.exe -- quick -i`

Observe the log to know whether the synchronization mode is the multipass or not.

# Reviewers

@klakplok @vbotbol @vect0r @romain.nl @phink"	opened	2020-06-29T15:38:24.447Z	2020-10-08T22:12:09.269Z					master	francois@multipass-next-gen	Saroupille	9487506	3836952	4d3bbf09278ac0f959f9ffa05bb29c95f507f369			23	1235	1409	174	23
tezos/tezos	55092938	1739	3836952	Node: replace --disable-testchain with --enable-testchain	"Current `mainnet` branch has `--enable-testchain`, not `--disable-testchain`. In other words, testchain is disabled by default in the `mainnet` branch, but it is enabled by default on `master`.

We don't want to change this for next release, but next release is based on `master`. So this backports the current behavior.

The previous `mainnet` patch (commit `34e119888`) did not apply at all anymore so I made this from scratch. I tried to reuse the descriptions from `mainnet`. I think I made another difference compared to the patch in `mainnet`: I also changed the field in `Node.config`, whereas in `mainnet` this field is still `disable_testchain`."	merged	2020-04-08T12:50:27.763Z	2020-04-10T09:39:56.783Z	pirbo	2020-04-10T09:39:56.859Z			master	romain-testchain	romain.nl	9487506	3836952	f8e383057d7d447652b2f5342f83e92ead4324c3			8	34	68	34	8
tezos/tezos	55812339	1752	3836952	Test CREATE_CONTRACT with root name	"Related nomadic-labs/tezos#137.

Creating a contract with CREATE_CONTRACT with a root name field
annotation triggers a logic that internally removes the root name
during typing, and adds it back at interpretation. This test ensures
that the root name is present with the correct type.

To test:

 - `pytest tests_python/tests/test_contract.py -k test_create_contract_rootname`"	merged	2020-04-15T14:04:36.582Z	2020-04-21T09:15:53.872Z	pirbo	2020-04-21T09:15:54.637Z			master	arvid@test_CREATE_CONTRACT_rootname	arvidnl	9487506	3836952	44f5e2a5b1e3f8ca6e38f54c12e9a543ec122766			6	138	138	0	6
tezos/tezos	55042994	1736	3836952	Increase the maximimum file size for LMDB	"* Bump the context from 400GB to 800GB
* Bump the store from 40GB to 80GB"	closed	2020-04-08T07:50:36.403Z	2020-05-04T13:43:47.984Z			klakplok	2020-05-04T13:43:47.998Z	mainnet-lmdb	adrian/mainnet-lmdb-patch	adrianbrink	11412215	3836952	718d468a67cd9ba1deacd6859ef79a4030aed366			2	3	6	3	2
tezos/tezos	61048416	1881	3836952	Tezt: new test framework in OCaml for Tezos	"This MR introduces a new test framework for Tezos: Tezt.

Tezt should let developers write tests which are similar to existing Python and Flextesa tests, with the following focus:
- it lets you write tests in OCaml;
- it aims to be well-documented;
- it should be easy to write new tests;
- it should be easy to update the framework with missing features such as commands and RPCs;
- the output of tests should tell precisely what happens (at least in verbose mode) and be helpful to debug failing tests;
- no active waiting (polling): listen and react to events instead, to make tests run faster and be more reliable.

Currently, Tezt is composed of some generic, non-Tezos-related modules:
- a small `Base` module with some generally useful ""pervasive"" functions;
- a `Log` module to manage the output;
- a `Process` module to manage processes — the output of those processes is transparently logged;
- a `Temp` module to manage temporary files and directories;
- a `JSON` module with lightweight combinators to read JSON values;
- a `Cli` module which reads command-line options on startup, such as the list of tests to run and the verbosity level;
- a `Test` module with a `Test.run` function, which starts tests and cleans up after them.

Tezt also contains the following Tezos-specific modules:
- a `Constant` module with constants such as protocol hashes or identities;
- a `Client` module to run client commands;
- a `Node` module to run node commands and to manage node daemons;
- a `RPC` module with some RPC implementations.

Reviews are welcome as the author of the framework is the worst person to judge whether readability and ease of use have actually been achieved.

To test whether the framework contains enough features, we ported a Flextesa test (node synchronization). It also allows to compare the two frameworks.

To try out the framework with the default options, checkout the branch and run `make tezt`. I invite you to try out the following too:
```
# list command-line options
dune exec tezt/tests/main.exe -- --help

# various verbosities
dune exec tezt/tests/main.exe -- --verbose     # can also just use -v
dune exec tezt/tests/main.exe -- --info        # can also just use -i
dune exec tezt/tests/main.exe -- --commands    # can also just use -c

# keep temporary files for manual inspection
dune exec tezt/tests/main.exe -- --keep-temp

# only run tests with tag ""node"" and ""primary_archive"", and without tag ""secondary_rolling""
dune exec tezt/tests/main.exe -- node primary_archive /secondary_rolling

# list all tests and their tags
dune exec tezt/tests/main.exe -- --list        # can also just use -l
```

Finally, I invite you to look at the CI pipeline for this MR to find the `tezt:main` job and see how it looks, as it is particularly important for debugging that it is readable, especially in case the tests behave differently in the CI and in your computer.

Reviewers: @arvidnl @sribst"	merged	2020-06-09T14:30:18.923Z	2020-07-17T13:44:38.654Z	pirbo	2020-07-16T17:50:51.854Z			master	romain-tezt	romain.nl	9487506	3836952	a26a9a31f09e186cba77194409c8a934e723400e			38	4084	4084	0	38
tezos/tezos	55016129	1735	3836952	WIP: Tests/python: test fork testchain	"This is simple test which forks a test chain from genesis, using the command

```
tezos-client fork test protocol ProtoALphaALphaALphaALphaALphaALphaALphaALphaDdp3zK with fitness 1 and key activator and parameters ./src/proto_alpha/parameters/test-parameters.json
```"	closed	2020-04-07T22:26:30.595Z	2020-04-10T20:23:49.032Z			bidinger	2020-04-10T20:23:49.054Z	master	philb@test_fork_testchain	bidinger	9487506	3836952	389ee01090402f3f4cd52e83924f0eaf0de4e2be			3	23	28	5	3
tezos/tezos	55114989	1740	3836952	internal_event: Fix the mutable variable `section`.	"A reference called `sections` was used to register the different
sections of the code so that they can be printed afterwards in the
manual of `tezos-node run`. However, this reference was not updated
with the new events modules such as `Simple` or the one from the
`Worker_logger`.

We have also renamed this variable to `registered_sections`.

# How to test this MR

Just run `tezos-node run --help`. You will see that in this MR more sections are printed.

# Open questions

One may notice that sections are not all consistent, eg: `node.chain_validator` vs `validator.chain`. Both are used in two different ways."	merged	2020-04-08T15:08:08.511Z	2020-04-21T10:30:35.496Z	pirbo	2020-04-21T10:30:35.566Z			master	francois@fix-sections-variable-internal-events	Saroupille	9487506	3836952	5aafe12277964e37e054b4ccbaed248ff968fd2a			4	32	39	7	4
tezos/tezos	57192510	1791	3836952	HACL* v2 Integration	"This MR replaces the vendored integration of the HACL* library with the newer version of HACL* which comes with [OCaml bindings](https://github.com/project-everest/hacl-star/pull/275). In addition to all the cryptographic primitives already used in Tezos, HACL* now also offers verified implementations of Blake2b and SHA-3. More details can be found in issue #589.

Main changes:
* The mixed use of Bigstring and Bytes throughout the lib_crypto interface has been replaced with just Bytes
* The HACL* snapshot in `vendors/ocaml-hacl` has been removed, with some of the code in `Hacl.ml`, along with the unit tests, having been moved to lib_crypto and adapted to the updated API. The HACL* library is now consumed as an opam package.
* `vendors/ocaml-blake2` has also been deleted
* Wherever possible, I also tried to simplify the interfaces in lib_crypto and streamline the usage of cryptographic primitives in the rest of the codebase.
 

Remaining tasks:
* [x]  Rework commit history
* [x]  When the `hacl-star` and `hacl-star-raw` packages are published to opam add them to `opam-repository` at generation time instead of directly in the repository and re-activate `check_opam_test.sh`
* [x]  Switch the lib_crypto interface to use Bytes everywhere, instead of a mixture of Bytes and Bigstring"	merged	2020-04-28T16:12:03.657Z	2020-07-08T12:53:39.108Z	pirbo	2020-05-19T17:31:59.492Z			master	victor-dumitrescu@evercrypt-general	victor-dumitrescu	9487506	3836952	ec4df12973234e94bf5ce869171e0b5d304ab0a7			111	1262	14670	13408	111
tezos/tezos	54957652	1731	3836952	Network flag is only a check, except for config init	"Replaces https://gitlab.com/tezos/tezos/-/merge_requests/1723

The fact that the configuration file is created automatically is confusing, in particular because it saves options such as `--connections` forever (and not just the `--network`, which was the original motivation).

Instead, this MR:
- removes the automatic configuration file generation;
- makes the `--network` flag only cause a check, it cannot modify the configuration, except for `config init`.

Here is an example user experience where one tries to run the node, which tells the user to initialize its configuration file. Then the user forgets the `--network` option, but `config init` has enough information in its output so that the user realizes and try again.

If the user runs the node on an existing Mainnet data directory without a configuration file, the node runs Mainnet:
```
$ ./tezos-node run --data-dir ~/tezos-mainnet
Apr  7 11:07:42 - node.main: starting the Tezos node (chain = TEZOS_MAINNET)
```
If the user tries to run with `--network carthagenet` on an uninitialized node (no config file) or a misconfigured node (wrong network), he gets an error:
```
$ ./tezos-node run --data-dir ~/tezos-carthagenet2 --network carthagenet
tezos-node: Error:
              Specified --network has chain name
              TEZOS_ALPHANET_CARTHAGE_2019-11-28T13:02:13Z, but current configuration
              implies expected chain name TEZOS_MAINNET. Use:
              tezos-node config init --network <NETWORK> to configure your node.
```
He should instead initialize as follows:
```
$ ./tezos-node config init --data-dir ~/tezos-carthagenet2 --network carthagenet
Created /home/romain/tezos-carthagenet2/config.json for network: carthagenet.
```
He can then run the node with the `--network` flag:
```
$ ./tezos-node run --data-dir ~/tezos-carthagenet2 --network carthagenet
Apr  7 11:06:37 - node.main: starting the Tezos node
Apr  7 11:06:37 - node.main:   (chain = TEZOS_ALPHANET_CARTHAGE_2019-11-28T13:02:13Z)
^C
```
or without the `--network` flag:
```
$ ./tezos-node run --data-dir ~/tezos-carthagenet2
Apr  7 11:06:37 - node.main: starting the Tezos node
Apr  7 11:06:37 - node.main:   (chain = TEZOS_ALPHANET_CARTHAGE_2019-11-28T13:02:13Z)
^C
```
or with the wrong `--network` value, in which case he gets an error:
```
$ ./tezos-node run --data-dir ~/tezos-carthagenet2 --network mainnet
tezos-node: Error:
              Specified --network has chain name TEZOS_MAINNET, but current configuration
              implies expected chain name TEZOS_ALPHANET_CARTHAGE_2019-11-28T13:02:13Z.
              Use: tezos-node config init --network <NETWORK> to configure your node.
```"	merged	2020-04-07T11:58:43.808Z	2020-04-14T16:52:10.285Z	pirbo	2020-04-14T16:52:10.345Z			master	romain-network	romain.nl	9487506	3836952	0cd130a34ea91f59b323e7e25ce4dbc5f6f9efb1			11	85	175	90	11
tezos/tezos	54993266	1733	3836952	Build: tezos-client-protocols do not depend on tezos-client-base-unix		merged	2020-04-07T17:01:01.507Z	2020-04-08T13:42:49.118Z	pirbo	2020-04-08T13:42:49.147Z			master	useless_opam_deps_proto_clients	pirbo	9487506	3836952	91d85165d5bdf45e1d2a877a896d0dce1de907b0			14	0	21	21	14
tezos/tezos	54863379	1727	3836952	Test/python: check progress in some tests	"Some ""multi node"" tests would pass even if all nodes stay stuck at genesis. This MR adds a ""test_progress"" method to make sure this incorrect behavior would indeed make the test fail."	merged	2020-04-06T14:40:22.591Z	2020-05-07T11:27:19.237Z	pirbo	2020-05-07T11:27:19.268Z			master	philb@tests_python_progress	bidinger	9487506	3836952	50fa4e9fc3f0c7188f2ffdd9ef914f5fdcd22213			3	13	13	0	3
tezos/tezos	54935896	1730	3836952	WIP:  fix protocol build with final_protocol_version		closed	2020-04-07T09:09:57.298Z	2020-04-07T09:19:41.997Z			sribar	2020-04-07T09:19:42.015Z	master	sylvain/add_final_protocol_to_compiler	sribar	11412215	3836952	655b966531902ef70d7df07ca3455e27a2669754			17	22	27	5	17
tezos/tezos	54878822	1728	3836952	Doc: Fixup links		merged	2020-04-06T16:21:26.078Z	2020-04-06T17:10:45.262Z	pirbo	2020-04-06T17:10:45.311Z			master	is_check_link_happy	pirbo	9487506	3836952	97d84051ca220a276cf5909a9c19ee316010316e			5	30	60	30	5
tezos/tezos	54846919	1726	3836952	WIP: Add tezos-codec-js	"This *WIP* add a new js library `tezos-codec` to the codebase.

The after the merge in master of hacl-star, part of the work from this MR
must be restarted from scratch.

------------

This library is created by compiling the vendorized crypto primitive with emsk to wasm
and transpiling the ocaml code with jsoo.

Each library has a battery of js tests to make sure the wasm memory representation matches
the jsoo memory representation and that the expected interface is functional.

The tezos-codec library is a simple object linking the wasm libraries and providing an
interface composed of 4 functions : list/describe/encode/decode

A nodejs (server side) poc and a frontend poc is availabe in this repository : gitlab.com:abate/test-js.git

Left to do is to to be squashed and polish the MR. Create a Vue.js component and integrate it
in the documentation.

associated issue : https://gitlab.com/nomadic-labs/tezos/-/issues/49

This MR needs two additional packages to be tested

```
export OPAMEXTERNALSOLVER=aspcud # often the opam internal solver dies on this dependency problem
opam remote add default --rank=-1
# opam install js_of_ocaml-lwt lwt.4.2.1 zarith_stubs_js
make build-deps
```

![Screenshot_2020-04-04_17-42-16](/uploads/a9a0bcab55258b16b0d6d0c9053e0344/Screenshot_2020-04-04_17-42-16.png)"	closed	2020-04-06T12:57:46.505Z	2020-09-03T16:25:35.403Z			abate	2020-09-03T16:25:35.298Z	master	abate@tezos-codec-js	abate	9487506	3836952	6a578938dd3ee0efb80773b196d0c0cf2bc27c58			72	5992	6082	90	72
tezos/tezos	54925205	1729	3836952	WIP: Build/OPAM: Fix generation of protocol dune files	"Generator of dune files for protocols now takes as argument a file listing of protocols for which the hash has to be the correct one. This file is not given when dune files are regenerated during compilation through opam.

Of course, my disgusting workaround is not the solution."	closed	2020-04-07T07:24:52.789Z	2020-04-07T15:58:19.747Z			pirbo	2020-04-07T15:58:19.764Z	master	fix_opam_generates_proto_dune	pirbo	9487506	3836952	eda2342ef95cc21c02ec7d985cb35ba26fa17998			15	15	16	1	15
tezos/tezos	55007246	1734	3836952	Shell: treat traces as traces not as lists of errors	Logging events in the shell treated traces as lists of errors. This commit fixes that.	closed	2020-04-07T20:18:01.439Z	2020-04-17T10:51:11.468Z			pirbo	2020-04-17T10:51:11.485Z	master	raphael@improve-shell-events	raphael-proust	9487506	3836952	1bad856c265774d84d3e67ec9ff8c6ae903536f8			2	12	22	10	2
tezos/tezos	54792934	1724	3836952	flextesa: Replace the deprecated `pure` function by `const`	The `pure` function of cmdliner is deprecated.	merged	2020-04-06T07:58:26.374Z	2020-04-06T12:42:36.722Z	pirbo	2020-04-06T12:42:36.814Z			master	francois@deprecated-cmd-liner-pure-to-const	Saroupille	9487506	3836952	e26f349d95df238ec53b0c4ba09c8b510858b9a1			7	27	54	27	7
tezos/tezos	54973587	1732	3836952	Build/OPAM: Fix generation of protocol dune files	"This MR fix the packaging problem introduce by https://gitlab.com/tezos/tezos/-/merge_requests/1691

This MR moves `final_protocol_versions` to `lib_protocol_compiler` and add it to the protocol packaging.


---- 
fixe https://gitlab.com/cryptiumlabs/tezos/-/issues/130"	merged	2020-04-07T14:04:32.599Z	2020-04-07T16:34:47.754Z	pirbo	2020-04-07T16:34:47.790Z			master	fix_opam_with_final_protocol_versions	sribar	11412215	3836952	8b89d58ce3bd5a8fbb2799e604563be377dce367			32	38	45	7	32
tezos/tezos	56250710	1770	3836952	"Support recursive errors and register Economic_protocol_error to solve ""consequence of bad union"""	"This MR is a cleaner version of https://gitlab.com/tezos/tezos/-/merge_requests/1376. See this MR to get a description of the initial problem and how to reproduce it.

The original solution(s) of !1376 were hackish at best (and actually did not work in all cases). This new MR proposes a new, cleaner approach.

~~One of the commits introduce a reference to increment a number which is added as a suffix to the name of the error encoding. This is because the error encoding is registered several times (with a growing set of cases), but we cannot register it with the same name. I'm not very happy with this but without this hack, `tezos-client rpc get /errors` fails with ""duplicate definition""… The drawback of this hack is that this RPC returns a weird structure with several error definitions that are mixed between each other. So, while this MR does solve the ""consequence of bad union"" error, it is still probably not the best implementation. I'm open for ideas to solve this without reworking the JSON encoding library completely.~~

The `Make` functor is applied once per protocol, and once for the shell. It is important to use different encoding names for all of them, and we do this. This fixes the above paragraph.

I believe this MR only works because JSON schemas are lazy. Otherwise, they would be generated several times for the same error type with a growing list of errors, and as those generated encodings share the same name it would not work."	merged	2020-04-20T11:34:53.763Z	2020-07-10T11:04:39.124Z	pirbo	2020-07-08T12:43:21.163Z			master	romain-mu	romain.nl	9487506	3836952	207bba8d811ad05612e01662a7fa72a57526e10c			6	411	512	101	6
tezos/tezos	54460055	1721	3836952	Draft: Replace static Michelson reference with interactive reference	"This is a follow-up on https://gitlab.com/tezos/tezos/-/merge_requests/1264

An important goal of the [interactive Michelson reference](http://michelson.nomadic-labs.com) is to replace the static Michelson reference in the documentation or more specifically, the section on core data types and instructions (as several sections of the static reference: annotations, macros, etc are not covered by this reference). Otherwise, the two references will diverge.

This MR removes those sections from the static reference and replaces them with pointers the interactive reference.

See also [the MR in the interactive reference](https://gitlab.com/nomadic-labs/michelson-reference/-/merge_requests/21) where I'm adding information present in the static reference but not in the interactive.

# Todo

 - [x] Host sources under tezos org repo
 - [x] Host generated documentation under tezos.gitlab.io
 - [ ] Make sure the static/interactive documentations are aligned
 - [ ] Clarify what of the static documentation is not covered by the interactive documentation.
       Examples currently of things not covered: macros, annotations, noop operations CAST and RENAME. 
 - [ ] Clear instructions for how to update the documentation (adding/remove/modifying instructions).
 - [ ] More longterm: move all of static (macros, annotations, ...) into the interactive one."	opened	2020-04-02T14:57:31.439Z	2020-08-27T10:46:35.936Z					master	arvid@doc_replace_old_michelson_ref_with_new	arvidnl	9487506	3836952	eb17a452f657051e4c1a961f4c368f0d601d09d8			2	14	1358	1344	2
tezos/tezos	54410649	1717	3836952	Docs/Michelson: Clarify restriction on APPLY arguments	"Arguments must be both pushable and storable, as discussed in #753,
due to the implementation APPLY (PUSH _ _; PAIR)."	merged	2020-04-02T08:05:44.185Z	2020-04-06T18:10:08.308Z	pirbo	2020-04-06T18:10:08.336Z			master	arvid@doc_fix_apply_documentation_pushable_storable	arvidnl	9487506	3836952	2df163ca128fe6e671724537fff45abe57787af8		2df163ca128fe6e671724537fff45abe57787af8	1	1	2	1	1
tezos/tezos	54410534	1716	3836952	Docs/Michelson: Clarify restriction on APPLY arguments	"Arguments must be both pushable and storable, as discussed in #753,
due to the implementation APPLY (PUSH _ _; PAIR)."	closed	2020-04-02T08:04:58.170Z	2020-04-02T08:05:05.468Z			arvidnl	2020-04-02T08:05:05.483Z	master	arvid@fix_apply_documentation_pushable_storable	arvidnl	9487506	3836952	ece3a5556a2590c9c20934f5ede540501404852c			1	1	2	1	1
tezos/tezos	54502521	1722	3836952	P2p_maintenance: don't send bootstrap in private mode.	"In private mode, unknown points cannot be contacted as they won't be
trusted, their is thus no use for asking point lists to other
peers (which should refuse to answer anyway).

This MR Fixes #751."	merged	2020-04-02T20:57:36.156Z	2020-04-03T18:54:42.410Z	pirbo	2020-04-03T18:54:42.966Z			master	julien@fix_private_mode_bootstrap	julien.t	9487506	3836952	7f21a790341c5778917315d275c79ca34ae634b5			1	15	25	10	1
tezos/tezos	54576815	1723	3836952	Make config file mandatory for run and snapshot import	"The fact that the configuration file is created automatically is confusing, in particular because it saves options such as `--connections` forever (and not just the `--network`, which was the original motivation).

Instead, this MR makes the configuration file mandatory. Here is an example user experience where one tries to run the node, which tells the user to initialize its configuration file. Then the user forgets the `--network` option, but `config init` has enough information in its output so that the user realizes and try again.
```
$ ./tezos-node run --data-dir ~/tezos-carthagenet                                    
tezos-node: Error:
              Configuration file not found: /home/user/tezos-carthagenet/config.json,
              create it with: tezos-node config init --network <NETWORK>
            
$ ./tezos-node config init --data-dir ~/tezos-carthagenet
Created /home/user/tezos-carthagenet/config.json for default network: mainnet.
$ rm ~/tezos-carthagenet/config.json 
$ ./tezos-node config init --data-dir ~/tezos-carthagenet --network carthagenet
Created /home/user/tezos-carthagenet/config.json for network: carthagenet.
$ ./tezos-node run --data-dir ~/tezos-carthagenet                              
Apr  3 11:00:57 - node.main: starting the Tezos node
Apr  3 11:00:57 - node.main:   (chain = TEZOS_ALPHANET_CARTHAGE_2019-11-28T13:02:13Z)
...
```"	closed	2020-04-03T09:05:21.700Z	2020-04-07T11:58:47.289Z			romain.nl	2020-04-06T14:22:53.033Z	master	romain-config	romain.nl	9487506	3836952	448b54d0ddf6346064582f4f76685a10f8a0f32c			7	60	84	24	7
tezos/tezos	54412044	1718	3836952	Remove Zeronet multinetwork alias	"As we removed Babylon delegates (baker etc.) and the proto_genesis_babylonnet protocol, which is actually also the genesis protocol of Zeronet, we cannot actually connect and bake on Zeronet. Users that want to do that need to use the zeronet branch instead.

Actually, the Babylon delegates for Zeronet were removed a long time ago, as Zeronet does not use BabyM1 but BABY5H."	merged	2020-04-02T08:19:39.280Z	2020-04-06T15:10:53.279Z	pirbo	2020-04-06T15:10:53.320Z			master	romain-zeronet	romain.nl	9487506	3836952	ed544a9563c1032ed1ce85af84e810d6b20cb971			4	1	29	28	4
