id	type	body	author_user_name	created_at	updated_at	isSystem	noteable_id	noteable_type	noteable_iid	change_trigger	repo	merge_request_id 
gid://gitlab/DiffNote/359612819		During the last shell meeting, @julien.t confirmed he had a use case for recursive errors.	romain.nl	2020-06-11T14:15:47Z		False				-2	tezos/tezos	1770
gid://gitlab/DiffNote/362045326		This is now somewhat off-topic / a side concern.	raphael-proust	2020-06-16T12:51:30Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/371098502		We could produce the `mu` only if there is at least one `Recursive`, but guess it's fine as is.	klakplok	2020-06-30T17:10:17Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/371098835		"This is very weird code.

I mean, the original code is already weird, as I suppose the singleton union is only there to ""cast"" from case to encoding, but this one is especially weird.

This function is only there for producing the documentation, so I guess it's fine, but a cleanup refactoring when someone has the time wouldn't hurt."	klakplok	2020-06-30T17:10:33Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374823830		Should we do a sanity check on `Prefix.id`? I'm thinking just failing hard if `Prefix.id` contains weird characters for some value of “weird” (non-printable? white-space? non-ASCII?)	raphael-proust	2020-07-07T09:27:13Z		False				0	tezos/tezos	1770
gid://gitlab/DiffNote/374823834		"Could we here pass something along the lines of a reference to the whole-error id?

The idea would be to generate a schema that gives a reference to the top-level error. This might be possible with something along the lines of

```
let trick =
  conv (* just so we can sneak in a schema *)
    (fun _ -> ())
    (fun () -> assert false)
    ~schema:<hand-crafted-schema-here>
    unit
in
Data_encoding.Json.schema
  Data_encoding.union [make_encoding_case trick]
```"	raphael-proust	2020-07-07T09:27:14Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374823838		This part is inherited from the previous version. But it's not very good. As a compromise, I'll open an issue to get that fixed later.	raphael-proust	2020-07-07T09:27:14Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374824606		I'll try it out	raphael-proust	2020-07-07T09:28:11Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374940035		"Additionally, I noticed that the prefixes that are passed to the functor all end with a dot (`src/lib_protocol_environment/environment_V0.ml`, line 499). So the dash is not necessary for us.

Maybe we can change the way prefixes are passed: as a list of string that represent a kind of ""path"" (`[ ""proto""; ""alpha""]`)?"	raphael-proust	2020-07-07T11:52:57Z		False				0	tezos/tezos	1770
gid://gitlab/DiffNote/374940039		It already has a satisfying output when describing errors.	raphael-proust	2020-07-07T11:52:57Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374950256		Fixed in most recent commit. Please review and check that it does what you had in mind.	raphael-proust	2020-07-07T12:08:26Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/374950259		"I think we need a big refactoring. One thing we should leverage is that encodings for errors are json-only. (The binary encoder is just a wrapper around the json one: `conv (Json.construct e) (Json.destruct e) json`.)

I'm opening an issue as a follow up and resolving this thread."	raphael-proust	2020-07-07T12:08:26Z		False				-1	tezos/tezos	1770
gid://gitlab/DiffNote/317410348		"The later `COPY --chown=tezos:nogroup --from=intermediate /home/tezos/scripts/ /usr/local/share/tezos` does not work with an absolute link here
`"	pirbo	2020-04-03T18:31:52Z		False				0	tezos/tezos	1719
gid://gitlab/DiffNote/317622553		"This still mentions ""alphanet"" twice. I think the name of the `michelson-alphanet` option should be changed in `michelson-mode.el` and I don't really understand the last sentence so I don't know what to do with it."	rafoo_	2020-04-04T13:53:16Z		False				0	tezos/tezos	1719
gid://gitlab/DiffNote/318410508		Replaced by a relative link.	romain.nl	2020-04-06T12:33:32Z		False				-2	tezos/tezos	1719
gid://gitlab/DiffNote/318411379		"Thank you, I updated the second occurrence (I had missed it).

I did not change the Emacs function name though, I fear I may disrupt the workflow of some users."	romain.nl	2020-04-06T12:34:32Z		False				-2	tezos/tezos	1719
gid://gitlab/DiffNote/318906633		"This value is exported in `lib_rpc/RPC_encoding.mli`. 
Would the dependencies allow to use it instead of modifying this interface ?"	richard.bonichon	2020-04-07T06:21:09Z		False				0	tezos/tezos	1720
gid://gitlab/DiffNote/352946499		The license preamble is missing here.	igarnier	2020-06-01T14:22:55Z		False				3	tezos/tezos	1790
gid://gitlab/DiffNote/352946643		The license preamble is missing on this file as well.	igarnier	2020-06-01T14:23:08Z		False				1	tezos/tezos	1790
gid://gitlab/DiffNote/352951759		Nit: I would rename this `chain_id_seed_arg` (same in `proto_alpha`)	igarnier	2020-06-01T14:31:02Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/354235441		There I fixed it.	smelc	2020-06-03T08:20:13Z		False				3	tezos/tezos	1790
gid://gitlab/DiffNote/354235525		There I fixed it.	smelc	2020-06-03T08:20:17Z		False				1	tezos/tezos	1790
gid://gitlab/DiffNote/354245397		I changed that.	smelc	2020-06-03T08:27:43Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/358723200		I don't see in the code that it returns `Chain_id.zero` when `sopt` is `None`; I think it returns `None` in this case.	rafoo_	2020-06-10T11:50:14Z		False				-1	tezos/tezos	1790
gid://gitlab/DiffNote/358727427		I think you could use `mapi` for this.	rafoo_	2020-06-10T11:56:09Z		False				-1	tezos/tezos	1790
gid://gitlab/DiffNote/358735196		None of the functions of this module seem to ever fail; I don't see any benefit of putting them in the monad.	rafoo_	2020-06-10T12:04:37Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/358751981		"I think the word ""parameter"" is used with two different meanings in these two sentences; this might be a bit confusing. Maybe use ""mockup parameter"" and ""command-line parameter"" instead."	rafoo_	2020-06-10T12:17:00Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/358763655		"I see two ways of querying the chain id but both have limitations:
- `mockup_client rpc get /chains/main/chain_id` limitation: depends on !1856 
- `mockup_client run script 'parameter unit; storage chain_id; code {DROP; CHAIN_ID; NIL operation; PAIR}' on storage 0x00000000 and input Unit` limitation: the output uses the so-called optimized 4-byte representation (fixed in https://gitlab.com/metastatedev/tezos/-/merge_requests/192)."	rafoo_	2020-06-10T12:29:29Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/358774725		If we want to test that `chain_id` was correctly consumed, we can also wait for !1787 to have been merged as `config {init,show} mockup` will log `chain_id`. Hence augmenting !1787's [roundtrip test](https://gitlab.com/tezos/tezos/-/blob/653221caf948b659fde9b4b86705386f67eeca40/tests_python/tests/test_mockup.py#L465) (pass custom data with `--protocol-constants`, print it back using `config {show,init} mockup`, recreate mockup from this data, check everything is the same) so that it passes a custom `chain_id` will do the check we're talking about here.	smelc	2020-06-10T12:44:28Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/358862680		Indeed. The documentation was not synced correctly with the code.	richard.bonichon	2020-06-10T14:30:28Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/358862685		"It used to be that way when `Client_keys.make_sk_uri` was not in the `tzresult Lwt.t` monad.
But, because of the change, the mapping function now has type `int -> string ->  bootstrap_secret tzresult Lwt.t`, so that `mapi` would return type  `bootstrap_secret tzresult Lwt.t list` and not the `bootstrap_secret list tzresult Lwt.t` type I'm after. `Lwt_list.mapi_{s,p}` exhibit the same kind of ""issue"". I have not found a library function that allows the kind of monad / list exchange that this here needs."	richard.bonichon	2020-06-10T14:30:29Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/358862690		I've updated these lines to follow your comments.	richard.bonichon	2020-06-10T14:30:29Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/358862691		This is indeed true.	richard.bonichon	2020-06-10T14:30:29Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/360331551		I was talking about `Error_monad.mapi_s : (int -> 'a -> 'b tzresult Lwt.t) -> 'a list -> 'b list tzresult Lwt.t`	rafoo_	2020-06-12T15:06:09Z		False				-1	tezos/tezos	1790
gid://gitlab/DiffNote/360334736		!1787 is merged, let's do this.	rafoo_	2020-06-12T15:11:01Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/361156491		Fair enough. It's done	richard.bonichon	2020-06-15T11:57:09Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/361261122		Ok this is now addressed as well	richard.bonichon	2020-06-15T13:49:54Z		False				-2	tezos/tezos	1790
gid://gitlab/DiffNote/361344953		"```suggestion:-0+0
        and returns the computed chain id.
```"	rafoo_	2020-06-15T15:05:30Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/361356016		Can you please move this regexp parsing of the client output to client_output.py?	rafoo_	2020-06-15T15:09:35Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/361366601		It would be nice to record the output for regression testing. You can do that either by using a list of input-output pairs or by following https://tezos.gitlab.io/developer/python_testing_framework.html#regression-testing.	rafoo_	2020-06-15T15:14:43Z		False				0	tezos/tezos	1790
gid://gitlab/DiffNote/341757841		This looks like very generic code; might be better to move it to tools/utils.py. What do you think about this @bidinger?	rafoo_	2020-05-13T13:01:00Z		False				3	tezos/tezos	1746
gid://gitlab/DiffNote/341760771		"```suggestion:-0+0
@pytest.mark.skip(""depends on !1760"")  # Test is skipped for now because it depends
```"	rafoo_	2020-05-13T13:04:07Z		False				0	tezos/tezos	1746
gid://gitlab/DiffNote/341776622		"yes, it could go in `tools/utils.py` (but I think it's fine here too if it's not used anywhere else) but I wonder if it's needed in the first place. If I understand well, the purpose is to avoid generating the full list of split elements to save space. But do we really need this optimization in a test? Where there any performance issue with `string.split(sep)`?

(Also sometimes python library functions are much faster than clever re-implementations, even if asymptotic complexity seems bad.)"	bidinger	2020-05-13T13:23:43Z		False				3	tezos/tezos	1746
gid://gitlab/DiffNote/341780720		"Yes the point is to avoid generating the whole list of lines coming from the output.

I didn't want to allocate the whole list as I thought the output could grow large in the future and this test would be impacted uselessly, since the output it's looking lies in the first lines.

However, using a library function like `string.split` would be totally fine to me."	smelc	2020-05-13T13:29:00Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/341782288		This lacks comments. Just by glimpsing at this file, it's not obvious to me what it is testing. Could you add a docstrings for the module and each individual test?	bidinger	2020-05-13T13:31:04Z		False				1	tezos/tezos	1746
gid://gitlab/DiffNote/341794344		I would stick to `str.split`. It'll make the code easier to read and probably not impact performance.	bidinger	2020-05-13T13:45:43Z		False				3	tezos/tezos	1746
gid://gitlab/DiffNote/341796821		do you really need to split the output before searching for this regexp?	bidinger	2020-05-13T13:48:44Z		False				0	tezos/tezos	1746
gid://gitlab/DiffNote/341801226		"the `client.py` module shouldn't be aware that it is used for testing. It's a generic tezos-client wrapper, so mentioning tests here makes it more specific than what it should be.

Also there are way in pytest to test that a client call fails. 

See for instance `test_basic.py` for an example 
```
 with pytest.raises(client_output.InvalidClientOutput) as exc:
            client.rpc('get', path)
```

So you may be able to use the normal `transfer` command and test its failure from within `pytest`"	bidinger	2020-05-13T13:54:10Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/341803513		I've added comments in 8d68dc1fed32b26dfb581a40b3540c2eda513aa9.	smelc	2020-05-13T13:56:28Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/341812865		"I think this `base_dir` complexifies the `client` API a little bit. I'm wondering if there could be a more elegant solution.

Could we use instead a subclass `ClientMockup` that would redefine the base dir?"	bidinger	2020-05-13T14:07:56Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/341813048		":100: Indeed! This is an artifact of a previous version where multiple lines were being matched.

I've removed the loop and `_split_yielder` and its test in 42a86b19f1d30a72f8e3e337affb69fcacf6ac80."	smelc	2020-05-13T14:08:10Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/341827917		"I've removed `transfer_ko` altogether in d0e1c02c94d5887a060ac2b0927f8bfba47494bf. Indeed it was useless and a 
direct call to `run_generic` is simpler."	smelc	2020-05-13T14:24:29Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/341868520		"I don't see an obvious simpler way to do, I think the optional `base_dir` solution KISS.

Some mockup tests use a custom base_dir (i.e. pass `base_dir` to all calls done to methods in `client.py`), some mockup tests use the default base_dir created by `Client`'s `__init__`. So there's no good default behavior.

Also many mockup tests craft a custom base dir before doing a call to a method in `client.py`, which is something that would need to be done before the creation of `Client` if we wanted to have a subclass. This crafting is currently done with python's `with` resource manager, which is nice. It'd cumbersome I believe to integrate that with building and cleaning up a custom instance of `Client`."	smelc	2020-05-13T15:05:22Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/341871202		What about a `set_base_dir` method in the `Client` that would be invoked  before the tests that need a custom base dir?	rafoo_	2020-05-13T15:07:25Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/341893691		"Before this MR, the base dir was invisible to the client methods 

I'm just wondering if we could somehow keep the same model because after this MR, there are two different mechanisms to deal with base dir
1. one base dir is optionally passed to the constructor (possibly cleaned up with `client.cleanup` if created by the client) 
2. the custom base dir which is passed to the methods themselves

I haven't looked into details to the mockup client, but I'm wondering if we could follow the same model as before. In particular not expose a base dir to the client methods and set it up in the constructor instead?

I'll look into more details."	bidinger	2020-05-13T15:25:48Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/341894692		mode isn't documented. You could also be more defensive and add some assertion `assert mode in {...}`	bidinger	2020-05-13T15:27:07Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/341900082		"The code is organized into three layers

```
1. daemons, client and codec
2. launchers
3. tests, examples, tools
```

In particular, the client shouldn't have access to `tools`. These constants are defined in the test and should be passed as parameters to the client.

Not only, you may want the client to use a different protocol, but a dependency to `tools` will hinder packaging the launchers part (see !1472)."	bidinger	2020-05-13T15:34:30Z		False				0	tezos/tezos	1746
gid://gitlab/DiffNote/342308590		"> mode isn't documented

Good point.

> You could also be more defensive and add some assertion assert mode in {...}

According to !1499 (see the ""potential future modes"" section in the description), experimenting on several new client modes seems planed for the near future and we don't really know yet which will be the most interesting ones so I would be in favor of not trying to establish a fixed list of modes right now. 
@igarnier and @klakplok know probably more on this topic."	rafoo_	2020-05-14T08:50:13Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/342322397		"The next mode is going to be ""proxy"", there's also the vanilla ""client"" mode which does nothing."	igarnier	2020-05-14T09:08:22Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/342339880		We can always add modes in the assertion as they are introduced. I don't have a strong opinion on this detail, but overall, the most defensive the better.	bidinger	2020-05-14T09:26:33Z		False				-1	tezos/tezos	1746
gid://gitlab/DiffNote/342353791		I've moved this reference to `test_mockup.py` in cb0a0887.	smelc	2020-05-14T09:44:11Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/342354952		I've added the check in cb0a0887. Like @bidinger, I think the most defensive the better. If we need to change it in the future, it'll be easy to understand it.	smelc	2020-05-14T09:45:50Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/342356787		I've removed all `base_dir` fiddling from `client.py` in cb0a0887 and moved the burden to `test_mockup.py`, following @rafoo\_'s suggestion.	smelc	2020-05-14T09:48:15Z		False				-2	tezos/tezos	1746
gid://gitlab/DiffNote/315507769		"```suggestion:-0+0
            ""The storage of the multiple_entrypoints_counter contract should be None""
```"	rafoo_	2020-04-01T12:25:25Z		False				0	tezos/tezos	1707
gid://gitlab/DiffNote/316051451		Argh, your suggestion angered the linter ;)	arvidnl	2020-04-02T07:26:07Z		False				-2	tezos/tezos	1707
gid://gitlab/DiffNote/333672800		what will happen when new code without the explicit optional args (or curried as above) is introduced? In !1404 the CI jobs is set to `allow_failure: true`	tzemanovic	2020-04-29T12:38:52Z		False				-1	tezos/tezos	1714
gid://gitlab/DiffNote/333678249		"> In !1404 the CI jobs is set to `allow_failure: true`

In !1404, only the new CI job for computing the code coverage is allowed to fail. This is to produce a coverage report even though some test happens to fail.

The other ""regular"" test jobs on non-instrumented code are still not allowed to fail.

EDIT: I think I didn't understand your question!"	bidinger	2020-04-29T12:44:52Z		False				-1	tezos/tezos	1714
gid://gitlab/DiffNote/333707262		"If we wanted to enforce code to pass `bisect_ppx` instrumentation, we'd need to run the coverage job all the time and prevent failures from passing, but we don't want to run the job all the time as we consider it costly (that may change in the future).

> what will happen when new code without the explicit optional args (or curried as above) is introduced?

It will break the coverage job next time you run it.

Given that it occurs in very few places, I suggest that for now we do fix them manually if they ever happen.

For code in `proto_0*` that can't be changed and doesn't change, the solution will be to add an exclusion file to tell bisect_ppx to not instrument specific locations. For now we can just avoid instrumenting these protocols.

In the long term, I'd like bisect_ppx to do the rewriting for us. I thought about it but it isn't trivial, as detecting such cases requires types but ppx's don't have access to types..."	mbouaziz	2020-04-29T13:03:03Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/333726808		makes sense, I'm just asking because I think I might have some changes in my proto-proposal MRs that would break this	tzemanovic	2020-04-29T13:22:32Z		False				-1	tezos/tezos	1714
gid://gitlab/DiffNote/333790327		"What could we do so that the user isn't surprised when this happen? maybe a ""known issues"" paragraph in the doc (or/and a message in the CI)?"	bidinger	2020-04-29T14:33:33Z		False				-1	tezos/tezos	1714
gid://gitlab/DiffNote/333919130		"Right, both:
1. In the doc, will do.
2. In the CI, if `make` fails we should show an advice message (to be done in !1404)"	mbouaziz	2020-04-29T17:17:41Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/334516375		Added to the doc	mbouaziz	2020-04-30T14:07:35Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/335963999		"According to @pirbo this can be removed because it's now part of `tezos-tooling````suggestion:-0+0
    opam install merlin odoc --criteria=""-changed,-removed""
```"	mbouaziz	2020-05-04T13:55:30Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/335975395		"```suggestion:-0+0

```"	mbouaziz	2020-05-04T14:05:22Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/335983373		Done	mbouaziz	2020-05-04T14:13:14Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/335983375		Done	mbouaziz	2020-05-04T14:13:14Z		False				-2	tezos/tezos	1714
gid://gitlab/DiffNote/314243580		"I would prefer ""created mockup client base dir in ..."""	igarnier	2020-03-30T21:20:33Z		False				0	tezos/tezos	1703
gid://gitlab/DiffNote/321568658		Is the opam file consistent?	pirbo	2020-04-10T08:02:11Z		False				-1	tezos/tezos	1703
gid://gitlab/DiffNote/321571225		It is not.	igarnier	2020-04-10T08:06:57Z		False				-1	tezos/tezos	1703
gid://gitlab/DiffNote/321778587		"I fixed that on top of a7ecbe15 on @mrkkrp's fork: mrkkrp/tezos@5b8d94f7, but the MR did not get updated. I'm not familiar with the workflow yet, should I do something else?

edit: Ooops I had mismatched the name of my local branch and the remote one, MR is updated appropriately now; ignore the noise."	smelc	2020-04-10T14:23:00Z		False				-1	tezos/tezos	1703
gid://gitlab/DiffNote/323294712		@pirbo, the .opam is now fixed. Is there any other actions we should take? (running some script? I see merbocop complaining)	igarnier	2020-04-14T08:34:44Z		False				-1	tezos/tezos	1703
gid://gitlab/DiffNote/323744398		nope everything is fine	pirbo	2020-04-14T17:04:32Z		False				-1	tezos/tezos	1703
gid://gitlab/DiffNote/323652086		Should we add a comment/caveat justifying the choice of 1024 (in this case, the default limit in UNIX systems), as a service to someone playing with this limit?	germanD	2020-04-14T15:05:57Z		False				1	tezos/tezos	1748
gid://gitlab/DiffNote/323715767		"I don't like the fact that the caller passes this argument: it can lead to ""cheating"", i.e., to different calls being made with different values.

The only valid value for this parameter is `t.config.max_open_fd` (if I understand correctly). So why not have the function use this value directly?"	raphael-proust	2020-04-14T16:16:55Z		False				3	tezos/tezos	1748
gid://gitlab/DiffNote/323715770		`fun fd -> if … then … else …` seems more normal than to have a wildcard guarded pattern followed by a catch-all pattern.	raphael-proust	2020-04-14T16:16:56Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/323715773		"I'm guessing we expect this counter to never wrap-around. It seems like a wrap-around is only problematic in that it will make the equality return false-positive. But I think that can only happen if we have extremely long-lived connections.

I'm ok with the current state of things, but I'd be even happier if another person would check it."	raphael-proust	2020-04-14T16:16:56Z		False				-1	tezos/tezos	1748
gid://gitlab/DiffNote/323715774		"Wouldn't it be better (for resilience to race-condition) to do

```
finalize
  (fun () -> Lwt_utils_unix.safe_close tt.fd)
  (fun () -> <code to decr counter and such>)
```

There is still a condition where another promise opens an fd between the two events which can cause issues, but at least it'd guarantee that the bound for p2p fds is followed strictly."	raphael-proust	2020-04-14T16:16:56Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/323733577		This counter is incremented and decremented at each open/close. I don't think it can wrap up. It's always going to be bounded between 0 and max_open_fd ... I think ?	abate	2020-04-14T16:46:41Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323733674		done	abate	2020-04-14T16:46:53Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323733752		done	abate	2020-04-14T16:47:02Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323735249		here I didn't want to carry on the entire config module everywhere ... we can do it. I'm not sure it's worth to do it now, or maybe later if we'll have to add another config parameter.	abate	2020-04-14T16:48:33Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323736456		done	abate	2020-04-14T16:49:42Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323873792		"`counter` is local to this function and is always ever incremented as far as I can tell. `/\<counter\>` only finds initialisation, increment, one use in log, one use in returning a `t`.

`total_open_fd_counter` is incremented and decremented with open and close, but that counter is different."	raphael-proust	2020-04-14T21:13:01Z		False				-1	tezos/tezos	1748
gid://gitlab/DiffNote/323873793		It doesn't matter to much, but if there is exactly `max_open_fd` then this condition is false, which means that there can be at most `max_open_fd + 1` connections. Or maybe I'm just confused by an off-by-one?	raphael-proust	2020-04-14T21:13:01Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/323873794		If it's a dependency issue, it's ok.	raphael-proust	2020-04-14T21:13:01Z		False				3	tezos/tezos	1748
gid://gitlab/DiffNote/323882134		Ahhhh. right right. I didn't touch the variable `counter` at all in this MR. If this needs fix be fixed, I think it should be done in a different MR so not to mix things...	abate	2020-04-14T21:29:16Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/323883885		:thumbsup:	raphael-proust	2020-04-14T21:30:44Z		False				-1	tezos/tezos	1748
gid://gitlab/DiffNote/324346675		done	abate	2020-04-15T12:41:54Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/324366983		"```suggestion:-1+1
let create =
  let counter = ref 0 in
 fun max_open_fd fd ->
```

`max_open_fd` should be passed  after the counter creation to be sure that the counter is shared by all instances of the `create` function."	julien.t	2020-04-15T13:07:10Z		False				-1	tezos/tezos	1748
gid://gitlab/DiffNote/324722817		"```suggestion:-0+0
    let doc = ""The maximum number of file descriptors that can be open at the same time. For now, the limit only applies to file descriptors assigned to p2p connections."" in
```

Be careful, I wrote this without taking care of the expected ocamlformat formating."	julien.t	2020-04-15T20:51:53Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/324722829		"```suggestion:-0+0
       We set the default cap of fd available for the
```"	julien.t	2020-04-15T20:51:53Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/324722836		"This mutex is never used except in the wait that unlock it. It seems useless.

My understanding of mutex passed to wait is that you ensure that you release the mutex while you are waiting, and get the lock again before resuming.

There is no use for that here."	julien.t	2020-04-15T20:51:54Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/324722838		"A warning should be issued in the log here or in create.

This is a situation that should not happen on a well configured node."	julien.t	2020-04-15T20:51:54Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/324773367		indeed. I was under the false impression that it was a required argument of `Lwt_condition.wait`. Removed	abate	2020-04-15T21:27:20Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/324773379		done	abate	2020-04-15T21:27:20Z		False				-2	tezos/tezos	1748
gid://gitlab/DiffNote/335725009		@germanD can you resolve this thread if the change is satisfying? If it isn't, please explain in more details what you would like to see.	raphael-proust	2020-05-04T08:22:14Z		False				1	tezos/tezos	1748
gid://gitlab/DiffNote/335725023		"@julien.t can you resolve the thread if you're ok with the changes? Otherwise please discuss the changes and explain what you'd expect.

Same remark re: the thread below"	raphael-proust	2020-05-04T08:22:14Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/335745340		I though I had resolved this already, sorry about the delay.	germanD	2020-05-04T08:51:35Z		False				1	tezos/tezos	1748
gid://gitlab/DiffNote/336801240		good.	julien.t	2020-05-05T16:22:33Z		False				0	tezos/tezos	1748
gid://gitlab/DiffNote/355199180		"This function mixes Lwt and non-Lwt flow control structures. Specifically: it either return a promise, or it raises an exception. This makes it non-trivial to use because Lwt has its own exception mechanism (rejection/`fail`/`Fail`).

I'd recommend to go full Lwt and use either `Lwt.fail` instead of `raise` (for minimal disruption) or wrap the function within `Lwt.apply` (although it's annoying here because of the multiple arguments and ref/fun mechanism).

Note that such a change requires a change to the `try`-`with` wrapping around the call to this function."	raphael-proust	2020-06-04T11:23:22Z		False				-1	tezos/tezos	1748
gid://gitlab/DiffNote/370541983		"This line exercises some code (the protocol compiler) whereas the two previous don't.

Should this line be moved with `test-code`?

Should non-code tests be renamed `lint-something`?"	mbouaziz	2020-06-30T07:19:24Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/370542333		For coverage, we probably want to run all code-tests	mbouaziz	2020-06-30T07:19:59Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/379937296		I remember there was a discussion but I can't find it anymore. What was the consensus for forcing/not the unit tests.	raphael-proust	2020-07-15T14:03:57Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/379940241		The thread is on this MR. TLDR; the consensus matches your preference (not force). I will update the MR accordingly.	bidinger	2020-07-15T14:07:20Z		False				-2	tezos/tezos	1710
gid://gitlab/DiffNote/380007001		Haha! Not surprising I couldn't find it on slack!	raphael-proust	2020-07-15T15:11:41Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/397189160		"- We don't run flextesa tests for coverage because they don't seem to work for that purpose (maybe because of the way they terminate nodes).
- moved `@dune build @runtest_out_of_opam` to target `test-proto-compile`.
- renamed `test-config` to `lint-opam-dune`.

I realize we could do a similar reorganization with `lint-*/check-*` targets. Also I'm not sure if there is a specific reason for `test` to depend on `lint-opam-dune` and not other linting target. I leave it for a subsequent MR to keep this one short."	bidinger	2020-08-17T16:35:49Z		False				-2	tezos/tezos	1710
gid://gitlab/DiffNote/404412731		lgtm	mbouaziz	2020-08-31T06:53:08Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/408426902		We could have a target `coverage-tests` which would depend on all these `test-*` targets used for coverage	mbouaziz	2020-09-07T10:00:38Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/409159591		"Yes, I thought about this but this

```
test-coverage: test-proto-compile test-unit test-python test-tezt
```

is not strictly equivalent to the current CI script as `make test-coverage` will stop at the first failing dependency. There may be a way to tell `make` to run them all but I didn't find how.

However, it may not be a big issue, the coverage tests *should* pass since we're running them *after* the previous CI stages. Note that it wasn't the case at the time this MR was written because the `test_coverage` was then *before* the other other stage, which means it could be run independently of the other stages. This reordering was done in the meantime by another MR.

Still, it may be the case that a flaky test breaks the whole job  (some test jobs are retried by gitlab, but not the tests in the coverage job) so I'd rather leave it as it is although I have no strong opinion."	bidinger	2020-09-08T14:04:40Z		False				-2	tezos/tezos	1710
gid://gitlab/DiffNote/409176176		"This?
```Makefile
coverage-tests:
  -$(MAKE) test-proto-compile
  -$(MAKE) test-unit
  -$(MAKE) test-python
  -$(MAKE) test-tezt
```"	mbouaziz	2020-09-08T14:23:38Z		False				0	tezos/tezos	1710
gid://gitlab/DiffNote/409198361		Doh! fixed.	bidinger	2020-09-08T14:50:08Z		False				-2	tezos/tezos	1710
gid://gitlab/DiffNote/409198771		"```suggestion:-0+0
.PHONY: test-coverage
test-coverage:
```"	mbouaziz	2020-09-08T14:50:37Z		False				-1	tezos/tezos	1710
